,business_id,name,address,city,state,postal_code,stars,review_count,is_open,attributes,categories,hours
4329,VpxOVLIDLDYfMKRjPhj9AA,Dermatology Clinic Of Idaho,7733 W Emerald St,Boise,ID,83704,4.0,8,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'True'}","Doctors, Health & Medical, Dermatologists, Medical Spas, Cosmetic Surgeons, Beauty & Spas, Hair Removal, Skin Care","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0'}"
4330,uY_Rgn8Cp1wXi4KSsvDbbw,Aquious Tankless Solutions,1735 Shadow Park Dr,Reno,NV,89523,4.0,9,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Plumbing, Water Heater Installation/Repair, Home Services","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0'}"
4331,qIdJfQppCdD0ORRWH7tpyw,Southeast Financial Credit Union,444 James Robertson Pkwy,Nashville,TN,37219,2.0,10,1,,"Financial Services, Banks & Credit Unions","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-16:30'}"
4332,7pqja0L2tClZXoJxxApSQA,TITLE Boxing Club,"5029 Veterans Memorial Blvd, Ste B",Metairie,LA,70006,3.5,5,1,"{'BusinessParking': 'None', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'GoodForKids': 'False'}","Trainers, Active Life, Gyms, Fitness & Instruction, Boxing","{'Monday': '6:0-20:30', 'Tuesday': '6:0-20:30', 'Wednesday': '6:0-20:30', 'Thursday': '6:0-20:30', 'Friday': '6:0-19:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}"
4333,D01S4m83CscD7S0lUQpC6Q,U-Haul of Crum Lynne,612 Chester Pike,Crum Lynne,PA,19022,1.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Propane, Automotive, Truck Rental, Home Services, Movers, Self Storage, Local Services","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-19:0', 'Sunday': '9:0-17:0'}"
4334,Dl3aL50yuZmP1d4ucjHQWA,Arby's,35 E 96th St,Indianapolis,IN,46240,3.0,16,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'DriveThru': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True'}","Sandwiches, Restaurants, Fast Food",
4335,kSQNBSWTLlo-SwR6IcpvHA,El Sol De Tala,2444 E Washington St,Indianapolis,IN,46201,3.5,81,0,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'""}","Restaurants, Mexican","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30'}"
4336,20rAavCQ4C4DcpfxxNMX0A,Lidl,1150 Welsh Rd,Lansdale,PA,19446,4.0,5,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","Grocery, Shopping, Food","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
4337,wdM2bZELbvHflNsQitoOkQ,Ace Tire & Auto Repair,4900 49th St N,Saint Petersburg,FL,33709,4.5,31,1,{'BusinessAcceptsCreditCards': 'True'},"Tires, Auto Repair, Automotive, Wheel & Rim Repair","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-16:0'}"
4338,x-O0dIeIVaVBEhTu_w56DQ,Sahara Sam's Water Park,535 N Rt 73,West Berlin,NJ,08091,2.5,314,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False'}","Water Parks, Event Planning & Services, Arcades, Amusement Parks, Local Services, Active Life, Party & Event Planning, Arts & Entertainment","{'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}"
4339,o7cD_sDA-Evj3Oh0zeH9nQ,Asian Pho,"4997 Longley Ln, Ste C",Reno,NV,89511,3.5,194,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Vietnamese","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-19:30'}"
4340,X0k5QSscuvmkJ4KSg_FRvw,Ross Dress for Less,8464 W Hillsborough Ave,Tampa,FL,33615,2.5,17,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Fashion, Home Decor, Shopping, Department Stores, Women's Clothing, Men's Clothing, Discount Store, Home & Garden","{'Monday': '0:0-0:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}"
4341,CKB2ELrMyfRriW97rajrrA,Premier Orthopaedics,525 W Chester Pike,Havertown,PA,19083,3.5,16,1,{'ByAppointmentOnly': 'True'},"Orthopedists, Health & Medical, Doctors, Sports Medicine",
4342,yEO4BvXlnuu-B7cAc0pt2Q,The Gasparilla Bar,4235 Bessie Coleman Blvd,Tampa,FL,33607,3.5,25,1,"{'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'full_bar'"", 'CoatCheck': 'False', 'HasTV': 'True', 'GoodForDancing': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'HappyHour': 'False', 'BikeParking': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}","Bars, Nightlife",
4343,MdIE0W_jztQNFtDog0dObg,Mucky Duck,2800 S State Rd 135,Greenwood,IN,46143,2.0,17,0,"{'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Music': ""{'dj': False, 'background_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True'}","Bars, Dive Bars, Nightlife, Restaurants, American (Traditional)",
4344,Fmac7njqWQmt5jAk1kzbzw,Anytime Fitness,"1932 Almaville Rd, Ste 135",Smyrna,TN,37167,2.5,5,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Gyms, Trainers, Tanning, Active Life, Beauty & Spas, Fitness & Instruction, Sports Clubs","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
4345,viVz0HzP-_CbU07HUCquZQ,K&T Deli,"3738 Lafayette Rd, Ste B",Indianapolis,IN,46222,4.0,48,0,"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'HasTV': 'False', 'WiFi': ""u'free'"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Vietnamese, Restaurants, Delis, Sandwiches","{'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:30', 'Saturday': '9:30-21:30', 'Sunday': '10:0-20:0'}"
4346,FBEzhE4ABeiZTGGO-BTKeQ,Philly Pretzel Factory,5742 Lower York Rd,New Hope,PA,18938,3.0,5,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'False'}","Bakeries, Restaurants, Food, Hot Dogs, Pretzels","{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-16:0'}"
4347,L07KZeOGlQeb06ASRKdvLw,Gypsy Apple Beauty,"2528 8th Ave S, Ste 5",Nashville,TN,37204,5.0,24,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Eyelash Service, Skin Care, Nail Salons, Beauty & Spas","{'Monday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '13:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-14:0'}"
4348,XKuawV5d8Gorm09auleZMA,Magpie Vintage & Estate Jewelry,4529 Magazine St,New Orleans,LA,70115,5.0,16,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False'}","Jewelry, Used, Vintage & Consignment, Women's Clothing, Shopping, Fashion","{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '12:0-17:0'}"
4349,sRDiX4oYa2VIHMWJx7cDzg,Good Music Academy,4705 Baltimore Ave,Philadelphia,PA,19143,4.5,7,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Musical Instruments & Teachers, Shopping","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-18:0'}"
4350,LFw9ptRD4_R8RXcZhZYmRA,Taqueria Mexico Tennessee,4650 Nolensville Rd,Nashville,TN,37211,3.0,10,1,"{'RestaurantsDelivery': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Food Trucks, Food, Restaurants, Mexican",
4351,olHZZjKKjva5-NQLSCtesA,Stone Ridge Farm Bed & Breakfast,956 Bypass Rd,Hilltown,PA,18927,3.0,5,1,{'RestaurantsPriceRange2': '2'},"Bed & Breakfast, Event Planning & Services, Landmarks & Historical Buildings, Public Services & Government, Hotels & Travel, Hotels",
4352,RdDS9iOb5JJhFom1Ny4xUQ,Slack's Hoagie Shack,110 Lincoln Hwy,Fairless Hills,PA,19030,3.5,58,1,"{'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'DogsAllowed': 'False', 'HappyHour': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Corkage': 'False', 'BYOB': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1'}","Sandwiches, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
4353,kYM67LKjrU5dCs1DJQOQGA,Habitat for Humanity Williamson-Maury,"1725 Columbia Ave, Ste 110",Franklin,TN,37064,3.0,6,1,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'None', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'None', 'DogsAllowed': 'None'}","Shopping, Furniture Stores, Home & Garden, Community Service/Non-Profit, Thrift Stores, Local Services","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}"
4354,Fjg_y2nwJHS50eiWD9ByxA,JN Automotive,798 Sumneytown Pike,Lansdale,PA,19446,4.5,6,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False'}","Automotive, Oil Change Stations, Auto Repair, Tires, Transmission Repair, Body Shops","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:30', 'Wednesday': '8:0-18:30', 'Thursday': '8:0-18:30', 'Friday': '8:0-18:30', 'Saturday': '8:0-18:30'}"
4355,2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,1109 Walnut St,Philadelphia,PA,19107,4.0,622,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'DriveThru': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'Caters': 'True', 'BYOB': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'HappyHour': 'True'}","Restaurants, Burgers, American (New), Food, American (Traditional), Nightlife, Bars, Cocktail Bars, Salad","{'Monday': '0:0-0:0', 'Tuesday': '14:0-21:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
4356,KE_oM4y1GMI3YMOnnqHqRQ,Subway,180 Levittown Pkwy,Levittown,PA,19056,2.0,5,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Fast Food, Sandwiches","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
4357,99PHoYauSnGqVhVU6D8eJA,Old Pueblo Traders,"6228 E Broadway Blvd, Ste 150",Tucson,AZ,85712,1.0,11,0,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Fashion, Women's Clothing, Accessories",
4358,9Y5JPV0TFZpJXFokFxwewQ,Asian Chef Fusion Cuisine,882 Union Mill Rd,Mount Laurel,NJ,08054,4.0,111,1,"{'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Japanese, Thai, Asian Fusion, Chinese","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:0'}"
4359,IH-QMwPIjQDIiHioXu_4iA,Contour Airlines,1 Terminal Dr,Nashville,TN,37214,2.5,6,1,,"Airlines, Transportation, Hotels & Travel",
4360,FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,1059 Van Kirk St,Philadelphia,PA,19149,4.5,11,0,"{'Caters': 'False', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'formal'"", 'OutdoorSeating': 'None', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Pizza",
4361,jjPX9UyeVpF8egi1Clh6GA,Pizzi's Pizza,1025 W Lancaster Ave,Bryn Mawr,PA,19010,3.0,21,1,"{'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'loud'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False'}","Pizza, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
4362,gVfnWwDXmjXXuZPBW85XPA,Desi Spice,2717 W Main St,Trooper,PA,19403,4.5,51,0,"{'Alcohol': ""u'none'"", 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True'}","Indian, Restaurants","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
4363,523KdtGRd_sx5YBRfvDJLQ,Orange Blossom Cafe & Bakery,308 Broad St,Riverton,NJ,08077,3.5,54,0,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}""}","Bagels, Breakfast & Brunch, Caterers, Food, Desserts, Restaurants, Coffee & Tea, Bakeries, Event Planning & Services, Cafes","{'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-16:0', 'Saturday': '6:30-16:0', 'Sunday': '6:30-15:30'}"
4364,u8CwR6jZgKqBPCjBViEWcQ,Honey's,11115 N Dale Mabry Hwy,Tampa,FL,33618,3.5,6,0,"{'Corkage': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BYOBCorkage': ""'yes_free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False'}","American (Traditional), Restaurants",
4365,Mf6QgRlpd_W4H8GMW6gO8Q,Chuck's Trucks,5525 N Camino De La Tierra,Tucson,AZ,85705,3.5,7,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Auto Parts & Supplies",
4366,HJpgBSD8YNGLFn-ousUoYQ,Mueller Furniture,1004 E Main St,Belleville,IL,62220,3.5,22,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Home Services, Baby Gear & Furniture, Furniture Stores, Home & Garden, Shopping, Local Flavor, Interior Design","{'Monday': '9:0-18:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0', 'Sunday': '12:30-17:0'}"
