business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count_x,is_open,attributes,categories,hours,avg_sentiment,median,review_count_y
dpdiIXeYhGGsSvfBZHROEw,Express Scripts,14000 Riverport Dr,Maryland Heights,MO,63043,38.7524056,-90.4692572,1.0,308,1,"{'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True'}","Drugstores, Shopping",,0.0,0.0,1
bMVgakLiCEA6LWRUEoB3wQ,Express Smog Check,1901 Silverada Blvd,Reno,NV,89512,39.546671,-119.784726,4.5,37,1,{'BusinessAcceptsCreditCards': 'True'},"Smog Check Stations, Auto Repair, Registration Services, Automotive","{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:30-12:15', 'Friday': '8:0-17:30', 'Saturday': '8:0-17:30'}",1.0,1.0,1
DXYhpEv17mWqSqFjau7vhg,Eatalia,2723 E Cumberland St,Philadelphia,PA,19125,39.9749514719,-75.1184531736,4.0,166,0,"{'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'HasTV': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'""}","Italian, Restaurants","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '17:0-22:0', 'Sunday': '14:0-20:0'}",0.4375,0.375,4
cCwGNGOCvhigKOLSFUaVDg,Kahwa St Pete Drive Thru,3901 3rd St N,Saint Petersburg,FL,33703,27.8079566229,-82.6364110258,4.0,60,0,"{'Caters': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'None', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Food","{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",1.0,1.0,1
uWc9h19N2G8cR7Vo5blL8Q,Waffle House,1380 W Grant Rd,Tucson,AZ,85745,32.2507186,-110.9949781,4.0,94,1,"{'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'Caters': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","American (New), Breakfast & Brunch, American (Traditional), Diners, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0.5,0.5,1
2W7n0OxSfwseTHcJT8aLFw,Cake Stand Bakery,2999 Evesham Rd,Voorhees,NJ,08043,39.871246,-74.934169,4.0,44,0,"{'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True'}","Food, Bakeries","{'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '8:0-15:0'}",0.75,0.75,1
10kx3j_jGJutjQDJSw_cBA,The Brim Coffee House,94 N Fisher Pkwy,Eagle,ID,83616,43.6961092213,-116.39580631,3.5,13,0,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1'}","Coffee & Tea, Food","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-21:0'}",0.5,0.5,1
GphUtL7kAHxd1CXxntt-Jw,Starbucks,282 Dunns Mill Rd,Bordentown,NJ,08505,40.132618,-74.72409,3.0,43,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'True'}","Coffee & Tea, Food","{'Monday': '0:0-0:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}",0.375,0.375,2
etzkwuhZGHUXJhdPC_y4pA,Pure Design,500 S 22nd St,Philadelphia,PA,19146,39.946209,-75.178566,4.5,75,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'None'}","Florists, Home & Garden, Shopping, Flowers & Gifts","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}",1.0,1.0,3
2Z7vV_BUcNaGYXikJqq-Lw,Veterinary Hospital University of Pennsylvania,3800 Spruce St,Philadelphia,PA,19104,39.9506189281,-75.200988623,3.0,142,1,,"Veterinarians, Pets","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0.5,0.5,2
PpZqlVUAP2i8_hNfpQyKhg,Buckingham Pizza,4950 Rte 202,Buckingham,PA,18912,40.330065,-75.054509,3.5,55,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'False', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'Caters': 'False', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Pizza, Wraps, Salad","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '11:0-21:0'}",0.8333333333333334,0.75,3
9VdeUmCrcr2sdHmCltg3tQ,The Barrel Wine Bar,222 Bridge St,Phoenixville,PA,19460,40.1338752255,-75.5170691368,3.5,33,0,"{'CoatCheck': 'False', 'GoodForDancing': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'HappyHour': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Smoking': ""u'no'"", 'Music': ""{'dj': False, 'background_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Wine Bars, Nightlife, Bars","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '14:0-21:0'}",0.25,0.25,1
EksmIBkeeLCemEmtmGW-3A,Sparkle Cleaners - La Canada,11165 N La Canada Dr,Tucson,AZ,85737,32.4092232,-110.9963955,1.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""'no'"", 'BikeParking': 'False', 'BusinessParking': 'None'}","Local Services, Sewing & Alterations, Dry Cleaning & Laundry, Dry Cleaning, Laundry Services, Shoe Repair","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-18:0'}",0.0,0.0,2
ctax8shu5cROWBAZ1vmk5w,NTB - National Tire & Battery,7300 Washington Ave,New Orleans,LA,70125,29.963188754,-90.1078489423,3.0,61,1,{'BusinessAcceptsCreditCards': 'True'},"Tires, Auto Repair, Oil Change Stations, Automotive","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-17:0'}",1.0,1.0,2
M27rUS5CRAmKcWZC6AMWDA,Dragonfly Fitness & Training,5101 Hampton Ave,Saint Louis,MO,63109,38.5848729,-90.2930667,4.5,32,1,"{'ByAppointmentOnly': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Trainers, Active Life, Fitness & Instruction, Gyms","{'Monday': '0:0-0:0', 'Tuesday': '16:0-18:0', 'Wednesday': '16:0-18:0', 'Thursday': '16:0-18:0', 'Friday': '6:0-9:45', 'Saturday': '7:15-11:0'}",1.0,1.0,1
Gw7UW0E2BguzL9suQnwDeg,SPOT Gourmet Burgers,2821 W Girard Ave,Philadelphia,PA,19130,39.9747101233,-75.1825701445,4.5,282,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'None', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False'}","Restaurants, Food, Cheesesteaks, Food Trucks, Burgers","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-20:0'}",0.875,1.0,8
w9MojhsClMHHKK5pa8gcBw,Pita's Republic,210 E Madison St,Tampa,FL,33602,27.9484058,-82.4587812,3.0,21,1,"{'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Mediterranean","{'Monday': '10:30-14:0', 'Tuesday': '10:30-14:0', 'Wednesday': '10:30-14:0', 'Thursday': '10:30-14:0', 'Friday': '10:30-14:0'}",1.0,1.0,1
ivRROeEdcTpH6U424-Pjew,Beach Jet Ski Rentals ,"25 Causeway Blvd Slip 21, Slip 22",Clearwater Beach,FL,33767,27.976591,-82.82745,4.5,38,1,"{'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None', 'GoodForKids': 'True'}","Active Life, Jet Skis","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",1.0,1.0,1
EbTJAD4R68mbRLapvF0skA,The Live Juke Joint Dueling Piano Bar,7376 Manchester Rd,Maplewood,MO,63143,38.6124086,-90.3196308,3.5,17,0,"{'RestaurantsTakeOut': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'False', 'CoatCheck': 'True', 'NoiseLevel': ""u'loud'"", 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'GoodForDancing': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'GoodForKids': 'False', 'Smoking': ""u'no'"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2'}","Restaurants, Piano Bars, American (Traditional), Nightlife, Bars","{'Thursday': '17:0-1:30', 'Friday': '17:0-1:30', 'Saturday': '17:0-1:30', 'Sunday': '17:0-0:0'}",1.0,1.0,1
fXVKXTu4I6_QbzT4N98_HA,Family Dermatology Specialists,"3421 N Causeway Blvd, Ste 202",Metairie,LA,70002,30.0112259,-90.1541748,4.5,25,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True'}","Beauty & Spas, Cosmetics & Beauty Supply, Laser Hair Removal, Medical Spas, Hair Removal, Health & Medical, Tattoo Removal, Dermatologists, Shopping, Doctors","{'Monday': '8:30-16:15', 'Tuesday': '8:30-16:15', 'Wednesday': '8:30-16:15', 'Thursday': '8:30-16:15', 'Friday': '8:30-15:0'}",1.0,1.0,1
Wk21f0DAM7uj3DaJ_rMI-Q,Brunchies - Lutz,24400 State Rd 54,Lutz,FL,33559,28.1853891799,-82.4130005556,4.0,272,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'Alcohol': ""'beer_and_wine'"", 'OutdoorSeating': 'False', 'DriveThru': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'ByAppointmentOnly': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, Breakfast & Brunch, Coffee & Tea, Burgers, Food","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",0.5,0.5,3
fMazAEKLMRu1n5V37Bt6Eg,It Can Fit Movers,,Philadelphia,PA,19019,40.1197128,-75.0097103,3.0,25,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Packing Services, Home Services, Movers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0.75,0.75,1
cXsrd3SqPh778u2yaiAslA,Bono's Pizzeria,4500 Hampton Ave,Saint Louis,MO,63109,38.5896382,-90.2941959,4.0,152,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""'average'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'Smoking': ""u'outdoor'"", 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'Corkage': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BYOB': 'False', 'BestNights': ""{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'WheelchairAccessible': 'True', 'HappyHour': 'True'}","Nightlife, Food, Bars, Lounges, Italian, Restaurants, Pasta Shops, Specialty Food, Pizza","{'Monday': '16:0-21:30', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}",0.3333333333333333,0.25,3
Pw6fbFqzYt3DfQardKyCBw,Bubble T,10015 109 Avenue,Edmonton,AB,T6A 1S6,53.555888,-113.493487,4.5,13,1,"{'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'""}","Food, Restaurants, Coffee & Tea, Bubble Tea, Taiwanese, Juice Bars & Smoothies","{'Monday': '11:30-20:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-19:0'}",0.75,0.75,1
Zd1DnveV89CRzJFY3k3bWA,Crown Honda,7671 US Hwy 19 N,Pinellas Park,FL,33781,27.8424984,-82.6846832,3.5,165,1,{'BusinessAcceptsCreditCards': 'True'},"Car Dealers, Auto Repair, Automotive","{'Monday': '9:0-20:30', 'Tuesday': '9:0-20:30', 'Wednesday': '9:0-20:30', 'Thursday': '9:0-20:30', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0', 'Sunday': '12:0-18:0'}",1.0,1.0,1
8xq6c1BPCFg3WAN8luBByg,Britton's Archery Supplies & Range,1743 S Pinellas Ave,Tarpon Springs,FL,34689,28.1282492,-82.7587069,4.5,13,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Archery, Gun/Rifle Ranges","{'Monday': '11:0-16:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '11:0-17:0'}",0.75,0.75,1
r81NUnElKoYYxsV4kF0Kew,The Green Shag Market,5733 Manchester Ave,Saint Louis,MO,63110,38.62332,-90.282869,4.5,38,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Home & Garden, Shopping, Thrift Stores, Antiques, Home Decor, Fashion, Used, Vintage & Consignment","{'Monday': '0:0-0:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",1.0,1.0,1
V-sT39M0OeJ_1NdP7cw68w,barre3 - Old Metarie,600 Metairie Road,Metairie,LA,70005,29.9868072621,-90.1302082647,5.0,13,1,"{'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Fitness & Instruction, Active Life, Women's Clothing, Accessories, Barre Classes, Yoga, Pilates, Fashion, Shopping","{'Monday': '8:30-19:45', 'Tuesday': '6:0-19:45', 'Wednesday': '6:0-19:45', 'Thursday': '6:0-19:45', 'Friday': '6:0-17:15', 'Saturday': '8:30-12:0', 'Sunday': '8:30-17:15'}",1.0,1.0,1
Uc6PdjT_MO5bRPQsUUEy5Q,Anthony's Coal Fired Pizza,1901 S Dale Mabry Hwy,Tampa,FL,33629,27.9271341,-82.5063009,4.0,229,1,"{'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'Alcohol': ""'beer_and_wine'"", 'ByAppointmentOnly': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Italian, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",1.0,1.0,2
Iv8-bf_PC-wGn5alDpaABg,Nadine's Gin Joint,1931 S 12th St,Saint Louis,MO,63104,38.608877,-90.20933,3.5,74,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True', 'GoodForKids': 'False'}","Restaurants, Breakfast & Brunch, Bars, Diners, Seafood, American (Traditional), Pubs, Nightlife","{'Monday': '11:0-1:30', 'Tuesday': '11:0-1:30', 'Wednesday': '11:0-1:30', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '9:0-1:30', 'Sunday': '9:0-0:0'}",0.0,0.0,1
